book_id,platform,source_id,title,http_status,fetch_ok,n_text,n_image,axis_match,axis_diff,empty_pages,chars_raw,chars_billable,max_page_chars,p_numbers_contiguous,p_min,p_max,mojibake_suspect,error,flags,content_url
0c168687-22e0-4c0c-bb97-55d7d3c1874f,african_storybook,32654,The Hungry Green Frog,200,True,8,9,False,-1,0,1024,1023,147,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32654.txt
8e89aabb-2203-4b77-b402-d909bac7502e,african_storybook,32658,The Tortoise and the Eagle,200,True,8,9,False,-1,0,1218,1216,168,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32658.txt
656537bb-8b6e-4009-8bf4-487386bbb831,african_storybook,32659,The Two friends,200,True,8,9,False,-1,0,1121,1121,170,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32659.txt
b9055635-baea-4fbf-bac9-d5814bade5f8,african_storybook,32660,Elephant and Hare Compete,200,True,8,9,False,-1,0,1194,1193,169,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32660.txt
87846da2-7132-4a4e-8c66-b0365928151e,african_storybook,32661,The search for Water,200,True,8,9,False,-1,0,838,839,146,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32661.txt
0558b6b5-131a-49ab-bd9d-c27d39dbcf8b,african_storybook,32904,Alive!,200,True,8,9,False,-1,0,1711,1709,336,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32904.txt
4fd38ba5-cc25-466b-bfff-4dd735dcdad8,african_storybook,32920,Salemka'an spends her day with wind,200,True,12,13,False,-1,0,1065,1065,139,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32920.txt
91860612-d982-4ee9-9ac2-cec7986bb4c9,african_storybook,32921,Super Mummy and Super Super!,200,True,10,11,False,-1,0,1517,1521,170,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32921.txt
4031ecd0-5007-48eb-8f76-131a592da8de,african_storybook,32941,Baby Leopard and the Lamb,200,True,18,19,False,-1,0,3688,3698,262,True,1,18,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/32941.txt
638d6d6e-2e64-49f9-aca1-23e6f3d17bfe,african_storybook,33035,Day with my doll,200,True,8,9,False,-1,0,207,207,31,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/33035.txt
3b27fbf0-1d79-4bbc-b64d-72069e48bb46,african_storybook,33042,Sipho's flower garden,200,True,5,6,False,-1,0,244,244,72,True,1,5,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/33042.txt
aa33f517-bdb0-423c-92ac-e9edcb55c0a8,african_storybook,33047,I like,200,True,10,11,False,-1,0,272,271,43,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/33047.txt
bf2ce851-053b-4e6f-82ab-efadbb13fa9b,african_storybook,33082,Kids nabbed,200,True,11,12,False,-1,0,2246,2246,235,True,1,11,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/33082.txt
612a940d-63cd-4767-b8a7-d499e9026dea,african_storybook,33142,The Animals Dig a Well,200,True,14,16,False,-2,0,3177,3192,339,True,1,14,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/33142.txt
d6c0deb4-54ab-429f-87fb-86e4c0231cae,african_storybook,33145,The Land of No Old People,200,True,9,11,False,-2,0,1088,1090,226,True,1,9,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/33145.txt
d609d093-1ff6-4e42-b9b3-e40ec82a329e,african_storybook,33215,Fast Food,200,True,13,14,False,-1,0,2971,2973,287,True,1,13,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/33215.txt
0fd3a728-e004-4ec7-807d-de63c3d57961,african_storybook,33600,My Imagination,200,True,8,9,False,-1,0,423,423,79,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/33600.txt
1aa7b5cf-151f-414e-8bb6-900570bbab13,african_storybook,33679,When it was very cold,200,True,8,9,False,-1,0,521,521,106,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/33679.txt
b6286371-9e8c-4f84-831f-47de8f5a709e,african_storybook,33684,Lihle has a great day,200,True,4,5,False,-1,0,414,414,133,True,1,4,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/33684.txt
e1a8f242-580f-4fbd-aebf-b0e74aed9b8e,african_storybook,33738,I love,200,True,8,9,False,-1,0,359,359,75,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/33738.txt
0db0aeba-fcea-425e-a57b-b2a4f7145b01,african_storybook,33761,The Sun Smiled,200,True,8,9,False,-1,0,978,981,154,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/33761.txt
fd39ad0f-bfeb-4d2b-9431-edc94c7a7ed1,african_storybook,33926,Mangoes,200,True,10,11,False,-1,0,453,453,77,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/33926.txt
4b09f629-8464-4cd7-853b-8e9f9bb1ad89,african_storybook,33968,Have You Ever Seen?,200,True,11,12,False,-1,0,508,508,76,True,1,11,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/33968.txt
39bc59fa-44f4-4e8b-9485-0b7946a8c986,african_storybook,34005,The cat and dog,200,True,7,8,False,-1,0,410,409,105,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/34005.txt
ac0ff21f-22fc-4e42-a976-c62b5732dbb1,african_storybook,34094,Everyday People,200,True,8,9,False,-1,0,425,425,67,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/34094.txt
fea7cb93-259c-4f3c-bbf2-98f289f373ca,african_storybook,34098,The shining moon,200,True,4,5,False,-1,0,348,346,135,True,1,4,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/34098.txt
eaaf9945-1874-4dd6-bbd9-a341137d5fb3,african_storybook,34111,Wayan and the turtles,200,True,12,8,False,4,0,2868,2871,286,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/34111.txt
faa392ea-df97-40d8-9d3e-f6fddbcaaf49,african_storybook,34242,Yoyo and his father travel,200,True,3,4,False,-1,0,332,332,128,True,1,3,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/34242.txt
be2ca8bd-3385-4331-a564-8f3e33610f69,african_storybook,34274,Sun and Moon,200,True,8,9,False,-1,0,387,386,72,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/34274.txt
1b848b42-bdd3-499b-8f38-3128d2e5ed40,african_storybook,34285,Story of Old Man and Servant,200,True,8,9,False,-1,0,1305,1307,238,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/34285.txt
9369578b-68b2-4298-8aec-626331356b3b,african_storybook,34359,Types of shoes,200,True,8,9,False,-1,0,501,501,117,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/34359.txt
8c8c8522-d2f1-4dc6-b2db-d7a9d22bcb83,african_storybook,34414,Raven's message,200,True,8,6,False,2,0,688,688,113,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/34414.txt
b36b8e92-29ed-412a-9cd2-babc65a078a9,african_storybook,34418,SAM POPCORNS,200,True,6,7,False,-1,0,1061,1065,241,True,1,6,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/34418.txt
4f356456-16f2-4b2d-877a-c93bfabf1d01,african_storybook,34450,Little Frog,200,True,8,9,False,-1,0,1104,1115,187,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/34450.txt
c0fe5268-17a9-4ce6-a52d-84c8918807b6,african_storybook,34544,Don't cross a flooded river!,200,True,10,11,False,-1,0,2059,2068,276,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/34544.txt
c6cfd3e2-0a60-45aa-83f1-caf98ece3e93,african_storybook,34547,What is a lifejacket?,200,True,9,10,False,-1,0,1697,1705,225,True,1,9,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/34547.txt
a762c075-268d-4917-8cf7-a7e967badd15,african_storybook,34548,How to help someone in water,200,True,4,5,False,-1,0,929,929,277,True,1,4,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/34548.txt
5049d2ca-e59e-4c3a-8c65-4f22727b9156,african_storybook,34549,Stay safe at the beach!,200,True,4,5,False,-1,0,882,882,237,True,1,4,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/34549.txt
1879c4a7-5a8b-4363-9b48-147bda3e992d,african_storybook,34575,The Homeless Boy,200,True,13,4,False,9,0,2888,2913,242,True,1,13,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/34575.txt
e33d9554-d3af-45dc-92da-1170d1263c53,african_storybook,34656,Amara and the magic tree,200,True,8,9,False,-1,0,1128,1132,217,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/34656.txt
147ee167-d94e-4b35-9874-69fc87785be0,african_storybook,35033,Is there someone like me?,200,True,14,15,False,-1,0,577,577,75,True,1,14,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35033.txt
15feb865-75a8-4bad-81ba-4adf9f3ab7f4,african_storybook,35250,Sara's Canoe,200,True,13,14,False,-1,0,309,309,36,True,1,13,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35250.txt
d9d71d4b-52f9-4e9d-9439-40dcb288ad8f,african_storybook,35252,I feel worried,200,True,8,9,False,-1,0,341,341,62,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35252.txt
072daa2b-aa4a-431d-a79c-3cfcf05e811e,african_storybook,35302,Rats in the Barn,200,True,12,13,False,-1,0,1812,1812,206,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35302.txt
0dbf9e8d-7261-4356-b272-a693a33df3e5,african_storybook,35350,The Animals,200,True,9,10,False,-1,0,1116,1112,238,True,1,9,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35350.txt
2a1be8d8-7dbf-4242-ac1d-bd78c8276e61,african_storybook,35356,Where does our meat come from?,200,True,6,7,False,-1,0,450,450,95,True,1,6,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35356.txt
72463638-25a3-4b88-85be-e24ec1ed1c65,african_storybook,35392,If I could visit a storybook,200,True,12,13,False,-1,0,1834,1833,208,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35392.txt
068c3865-3b96-4298-a162-300264cbfba7,african_storybook,35415,Emotions Come and Go,200,True,16,17,False,-1,0,1182,1184,105,True,1,16,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35415.txt
2c489921-541d-42b3-a3a9-d46014c2362a,african_storybook,35417,Decision,200,True,16,17,False,-1,0,1015,1012,115,True,1,16,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35417.txt
c4fd2ec5-82c7-4fe9-afe7-03822ba74202,african_storybook,35419,Salamatu spends her day with wind,200,True,12,13,False,-1,0,1055,1055,139,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35419.txt
5cbc7832-7d72-4bbe-9901-b170fa066177,african_storybook,35421,Crazy Animals,200,True,11,12,False,-1,0,1547,1538,234,True,1,11,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35421.txt
7ca32e75-1503-4756-9cfc-7ecd12b7c797,african_storybook,35428,Farm animals,200,True,4,5,False,-1,0,357,357,115,True,1,4,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35428.txt
53e10dda-3748-4f4f-9fba-81243f755843,african_storybook,35430,Big foot,200,True,4,5,False,-1,0,451,450,168,True,1,4,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35430.txt
2c056444-a442-4303-a34c-d2e7c638dd24,african_storybook,35433,"I Dabble, waddle, wiggle, quack",200,True,8,9,False,-1,0,291,291,53,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35433.txt
263d3009-0df1-4f32-8315-ff45c21371e3,african_storybook,35476,The blacksmith's dilemma,200,True,15,16,False,-1,0,2707,2694,294,True,1,15,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35476.txt
d3cd2894-0eb7-4a23-b1e2-de826fa7e76b,african_storybook,35553,Grannies Visit,200,True,10,11,False,-1,0,2221,2207,239,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35553.txt
a8c63012-fa4f-4ee1-ad9a-f1f673c05330,african_storybook,35554,The Story of SimNom,200,True,5,6,False,-1,0,325,325,142,True,1,5,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35554.txt
7ded32a4-659c-4a17-a808-8abbf9adb4b5,african_storybook,35574,Wicked Friends.,200,True,8,9,False,-1,0,513,512,96,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35574.txt
c6d7e786-caa6-46ef-be4b-b548dd10a9d0,african_storybook,35582,"Tanko,The Farmer",200,True,8,9,False,-1,0,1592,1585,235,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35582.txt
f9901e6d-631c-44c5-bd53-fdbb88137b5f,african_storybook,35588,The Story Fatima,200,True,5,6,False,-1,0,890,883,236,True,1,5,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35588.txt
5f9a1c44-88c1-45d8-b75b-cad08ac1dc48,african_storybook,35593,Amina and the Principal,200,True,8,9,False,-1,0,470,469,66,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35593.txt
a521e11e-4ac4-46eb-86ce-ede8647602db,african_storybook,35594,The beautiful flower,200,True,5,6,False,-1,0,419,417,169,True,1,5,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35594.txt
59c4d5cb-3a96-4ad6-bfff-4db943ce1e42,african_storybook,35613,Story of malama Asabe,200,True,3,4,False,-1,0,266,265,110,True,1,3,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35613.txt
ec228579-27cf-4cec-a9d4-61164613986c,african_storybook,35623,The Right Decision,200,True,5,6,False,-1,0,860,845,223,True,1,5,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35623.txt
c3c1b623-7747-48d5-9b31-9e53eb86c6e9,african_storybook,35626,Amina The Super Girl,200,True,9,10,False,-1,0,1832,1831,234,True,1,9,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35626.txt
bf9646a7-6a7b-496e-8ac8-69d841634477,african_storybook,35631,"Titi and Donkey, the trickster",200,True,8,9,False,-1,0,571,571,96,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35631.txt
4c699618-ca83-4ab3-aa45-0a2de0bfbfd6,african_storybook,35643,THE SOUL OF LOVE,200,True,10,11,False,-1,0,2264,2264,240,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35643.txt
7feb558c-8f7c-48dc-b85d-9600988ad197,african_storybook,35645,Letter 'S' makes more,200,True,8,9,False,-1,0,552,554,79,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35645.txt
4a3d974c-efd7-4e5f-b048-eb3fac7bad83,african_storybook,35646,My House,200,True,8,9,False,-1,0,509,508,93,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35646.txt
51fb0e97-f3bf-44fa-a554-8622c10f1c4f,african_storybook,35647,Mlp the movie,200,True,7,5,False,2,0,870,870,193,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35647.txt
d8086437-131f-42c0-9b2d-9b8e1a4293ec,african_storybook,35666,A Young Dressmaker,200,True,5,6,False,-1,0,525,525,131,True,1,5,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35666.txt
f9c667bb-352f-456f-9f49-20bc27c0b29f,african_storybook,35669,Banana and Toffee: The Big Race,200,True,13,20,False,-7,0,2407,2414,406,True,1,13,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35669.txt
6f042fef-cc66-4370-8304-5dc7c1292f55,african_storybook,35732,The Tree that Couldn't See,200,True,6,7,False,-1,0,388,388,73,True,1,6,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35732.txt
341ee756-3fbf-402f-83d7-1b968c8f4440,african_storybook,35744,Only if this chair could speak,200,True,8,9,False,-1,0,1588,1588,240,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35744.txt
895bfa34-7542-4456-b981-120e4615e796,african_storybook,35866,Hear me,200,True,14,15,False,-1,0,1900,1914,223,True,1,14,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35866.txt
42e94874-eb2c-409a-a2e8-ac1f8b1d9cc9,african_storybook,35934,Five Chicks and a Mango,200,True,16,16,True,0,1,1226,1227,160,True,1,16,False,,EMPTY_PAGES,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/35934.txt
28fafa3c-ee0b-4755-aa54-bfaf683dfc60,african_storybook,36026,Little mouse with fur,200,True,12,13,False,-1,0,2570,2579,315,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36026.txt
812bee93-1599-450c-be33-1c7761efe1dc,african_storybook,36028,Let's dive!,200,True,11,13,False,-2,0,2146,2146,238,True,1,11,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36028.txt
2c117645-f2a8-4334-9898-7071b5647de9,african_storybook,36030,Let's go to the park,200,True,8,9,False,-1,0,937,937,143,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36030.txt
78794f18-fed8-40ae-847f-b342024c3842,african_storybook,36036,Why are flamingos pink?,200,True,8,9,False,-1,0,1906,1906,255,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36036.txt
e3203ced-cd0b-45e2-b503-4a9d3f254483,african_storybook,36038,Why do we need bees?,200,True,8,9,False,-1,0,3078,3094,426,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36038.txt
b8cba5b8-d481-4815-8eed-5f19dbec22e7,african_storybook,36089,Elk Vs Wolf,200,True,8,9,False,-1,0,1874,1874,240,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36089.txt
50c2d7b6-c273-4fb6-b806-92d4de760aac,african_storybook,36106,Advice from an old man,200,True,12,13,False,-1,0,2334,2339,240,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36106.txt
b4d6ee1d-4b93-4bbb-8a24-f1794ebeeca5,african_storybook,36128,Why Fly pesters Cow,200,True,10,11,False,-1,0,3317,3307,438,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36128.txt
37f09814-3295-4ea2-8f6b-b85107597fa0,african_storybook,36221,Skeleton bones,200,True,12,13,False,-1,0,2376,2389,245,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36221.txt
e8a5d78a-80e9-477f-9372-50b68a36eec5,african_storybook,36489,Little calf and Alex,200,True,5,6,False,-1,0,1418,1416,327,True,1,5,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36489.txt
89ab411e-9377-4e64-af07-aae875922a86,african_storybook,36503,The Poor Farmer and the Egg,200,True,20,22,False,-2,0,2306,2309,195,True,1,20,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36503.txt
6a593ec6-7532-434d-8a37-3274e4359916,african_storybook,36558,Hard work pays,200,True,7,8,False,-1,0,1217,1219,205,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36558.txt
7623b367-ff57-40cf-b7bb-f709e7f6847a,african_storybook,36586,Hyena and Raven,200,True,10,11,False,-1,0,921,925,114,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36586.txt
15248b9e-1b5b-4799-8496-203d3eb6bd6b,african_storybook,36647,I love my sister,200,True,4,5,False,-1,0,486,486,136,True,1,4,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36647.txt
492ce9f2-ca19-4091-a36d-d0c559d17e5a,african_storybook,36705,Wonky donkeys mom,200,True,12,11,False,1,0,1706,1706,240,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36705.txt
741f9a46-2703-4181-83ff-30d63ab1e109,african_storybook,36714,The wrong cereal.,200,True,7,8,False,-1,0,434,435,85,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36714.txt
772fabc1-46e0-46fc-b051-ea42629bfb44,african_storybook,36739,Chaos in the Classroom,200,True,15,16,False,-1,0,2941,2950,240,True,1,15,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36739.txt
440a4865-da8f-48ba-b53d-98d3bf1b7998,african_storybook,36774,Beth and her Dancing Shoes,200,True,12,13,False,-1,0,4459,4484,442,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36774.txt
210e3b2f-b90c-42c2-a7c5-9424a998a8a0,african_storybook,36775,Mouse in cat school,200,True,8,9,False,-1,0,915,917,161,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36775.txt
9751f676-4da3-49ce-9036-556a623b169d,african_storybook,36825,The Di Bird,200,True,18,5,False,13,0,3641,3659,242,True,1,18,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36825.txt
79effef5-007c-4bfc-b7c9-caf1ea9e6946,african_storybook,36832,Tomorrow is Gogo's birthday,200,True,14,15,False,-1,0,2461,2489,243,True,1,14,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36832.txt
ce6d7e7c-12a8-40fc-ae39-aa387f28f314,african_storybook,36851,The bad king,200,True,7,8,False,-1,0,635,635,151,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36851.txt
da7381e2-70b1-4868-a402-b60408abaadc,african_storybook,36888,The successful family,200,True,9,10,False,-1,0,2195,2194,364,True,1,9,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36888.txt
652f9545-602c-4c2d-b742-f05bbf4c24ef,african_storybook,36895,The story of my life,200,True,11,12,False,-1,0,2858,2858,365,True,1,11,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36895.txt
da281a32-c3ce-4acb-9fe7-38e265fae107,african_storybook,36897,The PUSH centre,200,True,10,11,False,-1,0,1905,1908,282,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36897.txt
8c579cf5-e404-43f0-91a6-483e0bd130b7,african_storybook,36898,My day was great.,200,True,10,11,False,-1,0,1184,1185,166,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36898.txt
d9a343c8-932a-4575-889d-f1a65f7eed6a,african_storybook,36899,Layla's garden,200,True,10,11,False,-1,0,1130,1130,247,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36899.txt
ad36b7ec-e3a0-4252-ac0b-306b0c0612c1,african_storybook,36904,School begins today,200,True,10,11,False,-1,0,3718,3719,432,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36904.txt
03de97a7-57d1-4d94-8155-e8c2654e8588,african_storybook,36908,Babysitting: The spooky night,200,True,7,8,False,-1,0,1585,1594,238,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36908.txt
45f33617-29a3-4d65-abbb-a8e4c14df13c,african_storybook,36909,The children discover a portal,200,True,10,9,False,1,0,2104,2114,241,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36909.txt
062d0f59-228b-4d31-944a-dacdd634fcd2,african_storybook,36912,I love my family,200,True,10,11,False,-1,0,1659,1659,312,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36912.txt
f37e8828-f91c-439d-8ae2-e7bcdb4c22f3,african_storybook,36914,The selfish boy,200,True,10,11,False,-1,0,1858,1858,336,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36914.txt
6a35c3d3-aa82-4e7d-b9db-eca6288d9d88,african_storybook,36918,A Boy Named Sun,200,True,6,8,False,-2,0,741,741,167,True,1,6,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36918.txt
c4dbfd42-8f8f-4ec5-bf89-673d1eb78776,african_storybook,36926,Naughty Natalie,200,True,10,11,False,-1,0,2474,2477,390,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36926.txt
